 data_id  name                         qp_set  dataset_name  width  height 
 4284     a5896d580f0b6e68             QP0     OpenImages    1024   768    
 4285     6f00266be7ab43f7             QP0     OpenImages    1024   683    
 4286     bc0650e005262660             QP0     OpenImages    1024   683    
 4287     b084fe4051a59097             QP0     OpenImages    1024   683    
 4288     57302e7dd367ecae             QP0     OpenImages    1024   682    
 4289     d2d5e5cc2b420898             QP0     OpenImages    768    1024   
 4290     5c24a157dc99ac6b             QP0     OpenImages    1024   683    
 4291     2ed8127a2b7468fd             QP0     OpenImages    1024   683    
 4292     62c4e7ee53c87c4b             QP0     OpenImages    612    1024   
 4293     15ceed878d76a5bf             QP0     OpenImages    683    1024   
 4294     84ad5529365523eb             QP0     OpenImages    1024   683    
 4295     3a70e0c69b6100bc             QP0     OpenImages    1024   847    
 4296     7aa188ce3771b601             QP0     OpenImages    765    1024   
 4297     bfdc4abc376e4506             QP0     OpenImages    1024   768    
 4298     84930606ad9bc457             QP0     OpenImages    768    1024   
 4299     300e67293782ff4f             QP0     OpenImages    1024   640    
 4300     d3c3909d5ab24f31             QP0     OpenImages    1024   768    
 4301     a49fa34a20c6ea6c             QP0     OpenImages    1024   683    
 4302     326008ec6a706ba1             QP0     OpenImages    1024   683    
 4303     ae58a6fa7d12ea50             QP0     OpenImages    1024   532    
 4304     f6a1490f67b5a26e             QP0     OpenImages    1024   576    
 4305     cfae99f4ad4dfd04             QP0     OpenImages    1024   731    
 4306     9ae92a954c81c9f6             QP0     OpenImages    1024   768    
 4307     b465df5c6ae982bf             QP0     OpenImages    1024   683    
 4308     cb3b9299772ba3aa             QP0     OpenImages    1024   940    
 4309     916dacb33f19f31e             QP0     OpenImages    1024   768    
 4310     8d279daa12ffc691             QP0     OpenImages    1024   726    
 4311     9cea42d857941f46             QP0     OpenImages    1024   768    
 4312     4cd65ac4eea5fbaa             QP0     OpenImages    1024   768    
 4313     d800fc02e8bcb899             QP0     OpenImages    1024   678    
 4314     5504fd460ae102e5             QP0     OpenImages    1024   768    
 4315     c01690b8f14562a6             QP0     OpenImages    920    768    
 4316     6c2e8fe4349f9928             QP0     OpenImages    1024   768    
 4317     5ad50af385e1f4cd             QP0     OpenImages    1024   768    
 4318     5ed0fa96265cdd9d             QP0     OpenImages    1024   768    
 4319     ddd56ec6489b89e3             QP0     OpenImages    1024   683    
 4320     84ce6391a83edc87             QP0     OpenImages    1024   683    
 4321     e2086500ef12b2fd             QP0     OpenImages    681    1024   
 4322     5c746298e5d7aef5             QP0     OpenImages    1024   662    
 4323     635468633e999360             QP0     OpenImages    1024   496    
 4324     8ae2a64b957c4f36             QP0     OpenImages    683    1024   
 4325     02fcc80210b7cd5b             QP0     OpenImages    683    1024   
 4326     cc93d0765dbefb72             QP0     OpenImages    1024   911    
 4327     1445fa691a804dc2             QP0     OpenImages    1024   764    
 4328     82c55e71e3dfe06d             QP0     OpenImages    768    1024   
 4329     cfe71ea85264c7b3             QP0     OpenImages    1024   723    
 4330     016d30e2c65de0d7             QP0     OpenImages    1024   683    
 4331     9c29ad5191f771c7             QP0     OpenImages    1024   576    
 4332     e01263c97c5382b0             QP0     OpenImages    1024   680    
 4333     aa5782b9a08d297e             QP0     OpenImages    1024   683    
 4334     f6f7fabb4b4d90d1             QP0     OpenImages    1024   682    
 4335     0dede6be1db1e43d             QP0     OpenImages    1024   683    
 4336     9a6f045922850e04             QP0     OpenImages    1024   683    
 4337     7f8322c3f32a1451             QP0     OpenImages    1024   768    
 4338     5a1600c71cb5d944             QP0     OpenImages    732    1024   
 4339     84a6467749c66076             QP0     OpenImages    1024   768    
 4340     14d95f7117636614             QP0     OpenImages    1024   680    
 4341     71cdcfc7b85e9c2c             QP0     OpenImages    1024   682    
 4342     2e95d7a799e23e11             QP0     OpenImages    1024   558    
 4343     9a716890c5e81744             QP0     OpenImages    1024   687    
 4344     64e01cd5145307d3             QP0     OpenImages    1024   683    
 4345     d2ed6dccf5709130             QP0     OpenImages    838    1024   
 4346     5b2e422c926f1e57             QP0     OpenImages    819    1024   
 4347     002f8241bd829022             QP0     OpenImages    1024   768    
 4348     eb297a344bf2fb21             QP0     OpenImages    1024   682    
 4349     6ee0139a7812cb8b             QP0     OpenImages    1024   768    
 4350     7cd3726cefd5dcc3             QP0     OpenImages    768    1024   
 4351     9ebbaf4d1f8d6e7b             QP0     OpenImages    1024   528    
 4352     a2cc7a6895e43ee0             QP0     OpenImages    1024   683    
 4353     984127def1f87734             QP0     OpenImages    897    1024   
 4354     96c70156ffb9cbad             QP0     OpenImages    683    1024   
 4355     8ea0e36018513b71             QP0     OpenImages    1024   683    
 4356     e12888925373b254             QP0     OpenImages    1024   683    
 4357     e1919027f7638a7a             QP0     OpenImages    1024   768    
 4358     c8eb1b856bc1b1ca             QP0     OpenImages    1024   535    
 4359     e81617b4cbec7278             QP0     OpenImages    682    1024   
 4360     302edead3b0a038d             QP0     OpenImages    1024   768    
 4361     6a60239ae1f2850f             QP0     OpenImages    1024   731    
 4362     8bedde41eaa5eb6d             QP0     OpenImages    1024   768    
 4363     4d98689f07b27e65             QP0     OpenImages    1024   686    
 4364     2f7bb4d2d0b95fac             QP0     OpenImages    1024   683    
 4365     5cab409c0d07af9d             QP0     OpenImages    768    1024   
 4366     23a53905cae59bda             QP0     OpenImages    1024   769    
 4367     d0ac2231cb048520             QP0     OpenImages    1024   685    
 4368     e96fe1c5acf48a98             QP0     OpenImages    768    1024   
 4369     65e09a0b34a86860             QP0     OpenImages    1024   683    
 4370     ebbc5c3c4b35bedd             QP0     OpenImages    768    1024   
 4371     8238159c6fa106e6             QP0     OpenImages    1024   768    
 4372     76b9ae9cdaf6be8f             QP0     OpenImages    1024   1024   
 4373     1e63c9eb0d718864             QP0     OpenImages    1024   683    
 4374     e8809e769eaee52f             QP0     OpenImages    768    1024   
 4375     f0423d3b97370d99             QP0     OpenImages    1024   683    
 4376     0ac51477636a6933             QP0     OpenImages    1024   685    
 4377     50af10820920446e             QP0     OpenImages    1024   1024   
 4378     0e8a6e5f8220251c             QP0     OpenImages    1024   768    
 4379     604af23ba71c2cf7             QP0     OpenImages    702    1024   
 4380     ad6a4b8bfef7ceac             QP0     OpenImages    1024   529    
 4381     5c321733e2693a5d             QP0     OpenImages    1024   680    
 4382     d540c2a75cbb78ea             QP0     OpenImages    1024   768    
 4383     78ca54b0caaec13d             QP0     OpenImages    1024   683    
 4384     6ab8450d1a44fc25             QP0     OpenImages    1024   683    
 4385     ff6164da8de8cd1f             QP0     OpenImages    1024   439    
 4386     1ec7344919b81dee             QP0     OpenImages    1024   566    
 4387     d5e6795afde9b260             QP0     OpenImages    1024   768    
 4388     437e54f93e9b591c             QP0     OpenImages    1024   768    
 4389     46b3ee69cede9f7c             QP0     OpenImages    1024   682    
 4390     c66f4b5f59d72dbb             QP0     OpenImages    1024   683    
 4391     c334e712f288a24e             QP0     OpenImages    1024   768    
 4392     934b316736a84748             QP0     OpenImages    1024   768    
 4393     7105f5486ecb5e61             QP0     OpenImages    1024   768    
 4394     65d506d1af76242e             QP0     OpenImages    1024   692    
 4395     9ab68feecff4295f             QP0     OpenImages    1024   682    
 4396     d27b925e9cdbcb0b             QP0     OpenImages    1024   576    
 4397     7f7176ad6460c0fa             QP0     OpenImages    1024   682    
 4398     5825bc5eb83d4152             QP0     OpenImages    1024   768    
 4399     b3c351ffbff3fc9f             QP0     OpenImages    1024   683    
 4400     79b4a52afa86d03b             QP0     OpenImages    1024   768    
 4401     e8fa96ecb46f5346             QP0     OpenImages    1024   768    
 4402     ccca79f1e7646f88             QP0     OpenImages    1024   683    
 4403     64a532b45a7f529b             QP0     OpenImages    1024   768    
 4404     08615fa70771c83a             QP0     OpenImages    768    1024   
 4405     6986a2f2f3414523             QP0     OpenImages    1024   681    
 4406     63321f1973f5cce9             QP0     OpenImages    1024   768    
 4407     2ed000d799794d71             QP0     OpenImages    1024   725    
 4408     b3666f3c727a0299             QP0     OpenImages    1024   768    
 4409     8f852e7485428806             QP0     OpenImages    1024   685    
 4410     e7d8aa8e30e1ab13             QP0     OpenImages    1024   680    
 4411     7888e4b9082b596b             QP0     OpenImages    1024   681    
 4412     17c50225a124dd6c             QP0     OpenImages    1024   765    
 4413     c930e686bab1c829             QP0     OpenImages    1024   736    
 4414     71c3eb3687efa946             QP0     OpenImages    1024   683    
 4415     de5f41e9f8b2512a             QP0     OpenImages    1024   1024   
 4416     f89ff5d9886934c9             QP0     OpenImages    1024   768    
 4417     631b4ea821abfaca             QP0     OpenImages    768    1024   
 4418     e12d3e0517297b73             QP0     OpenImages    1024   1024   
 4419     37c731440745f2cd             QP0     OpenImages    1024   768    
 4420     87326a2271c473f8             QP0     OpenImages    1024   384    
 4421     9bbf8af223aa423f             QP0     OpenImages    1024   768    
 4422     a5a2c76fe5463d4e             QP0     OpenImages    1024   768    
 4423     7b14d1d7166f9abd             QP0     OpenImages    1024   768    
 4424     dba6e1b8711b5042             QP0     OpenImages    681    1024   
 4425     f8b3a71b25b660dd             QP0     OpenImages    1024   683    
 4426     87707a7cb814cb2e             QP0     OpenImages    1024   680    
 4427     b405fc310b579e48             QP0     OpenImages    1024   685    
 4428     d53a3bc813477685             QP0     OpenImages    1024   587    
 4429     24766458a9f83849             QP0     OpenImages    1024   768    
 4430     a0ebf54ef7ba579a             QP0     OpenImages    1024   768    
 4431     3437ce4636bdd79d             QP0     OpenImages    1024   577    
 4432     f0b187ed73df4bee             QP0     OpenImages    683    1024   
 4433     4486243570118b0a             QP0     OpenImages    1024   1011   
 4434     2bc95e1dc97047c5             QP0     OpenImages    1024   683    
 4435     774065b302eac169             QP0     OpenImages    1024   683    
 4436     d8ec026e0208fe35             QP0     OpenImages    730    1024   
 4437     56cdf363ec48b438             QP0     OpenImages    1024   576    
 4438     ae2ffad260809f2b             QP0     OpenImages    1024   587    
 4439     5f61964dbd90b6d7             QP0     OpenImages    1024   682    
 4440     0b30ad1afeba9bca             QP0     OpenImages    1024   768    
 4441     434d92f2b4b9a47c             QP0     OpenImages    1024   658    
 4442     52459c8e4e4d7aad             QP0     OpenImages    1024   768    
 4443     88ecf9c540f28229             QP0     OpenImages    768    1024   
 4444     22cf78f0eb8e7f25             QP0     OpenImages    1024   715    
 4445     787e16215ee8b6c0             QP0     OpenImages    1024   694    
 4446     1ce30a806ce1bd8d             QP0     OpenImages    1024   768    
 4447     c227a42487ad50f6             QP0     OpenImages    680    1024   
 4448     94137cbe7c37e64d             QP0     OpenImages    1024   683    
 4449     88e4a839c0ff5fc6             QP0     OpenImages    1024   1024   
 4450     e36a8101a11ab5a2             QP0     OpenImages    1024   768    
 4451     ac2f1ed4f3dfd70f             QP0     OpenImages    1024   640    
 4452     50e978e23c0308bf             QP0     OpenImages    1024   768    
 4453     7a641d1966bb5d90             QP0     OpenImages    1024   768    
 4454     ee1fb664d9867d8f             QP0     OpenImages    1024   681    
 4455     b376bb89e4e831ac             QP0     OpenImages    1024   680    
 4456     98dd164dfd089339             QP0     OpenImages    1024   777    
 4457     4fb4755426b4cd84             QP0     OpenImages    1024   687    
 4458     44c1659c072d1ac6             QP0     OpenImages    1024   683    
 4459     9851e17333cc5b05             QP0     OpenImages    1024   660    
 4460     627966f22178a187             QP0     OpenImages    1024   669    
 4461     09d64f43c7111879             QP0     OpenImages    671    1024   
 4462     f04dae2922aa1e6c             QP0     OpenImages    1024   768    
 4463     5baa450e58281514             QP0     OpenImages    1024   768    
 4464     cfc76af6f40b5175             QP0     OpenImages    1024   768    
 4465     4bca568dcdce32c6             QP0     OpenImages    768    1024   
 4466     af930245b6f67fde             QP0     OpenImages    1021   1024   
 4467     2a91b2f848f34068             QP0     OpenImages    1024   768    
 4468     38a271bb4f1bb11a             QP0     OpenImages    1024   1018   
 4469     41bdaba2662e929b             QP0     OpenImages    1024   768    
 4470     5fa0491945756036             QP0     OpenImages    1024   683    
 4471     6d172bf08dd36382             QP0     OpenImages    1024   1024   
 4472     65965b05d5c74ef1             QP0     OpenImages    1024   683    
 4473     1bff6ac19d26199a             QP0     OpenImages    1024   524    
 4474     175ef697cb84c875             QP0     OpenImages    1024   683    
 4475     58bb116b80019307             QP0     OpenImages    1024   681    
 4476     defbaa453576dd79             QP0     OpenImages    1024   768    
 4477     bcd967369f635460             QP0     OpenImages    1024   681    
 4478     3b02824d888ae0ee             QP0     OpenImages    1024   768    
 4479     e20a71e5d88d38d7             QP0     OpenImages    1024   768    
 4480     43197f53dc624b26             QP0     OpenImages    768    768    
 4481     24b4dccd8ac40bf6             QP0     OpenImages    1024   768    
 4482     996c6e243b7e321c             QP0     OpenImages    1024   768    
 4483     10b5772df72edce2             QP0     OpenImages    1024   685    
 4484     8998c502196e6e51             QP0     OpenImages    768    1024   
 4485     da95f58bf0813d29             QP0     OpenImages    1024   683    
 4486     362ec8b7c557317d             QP0     OpenImages    1024   686    
 4487     9976da2b274e8fbb             QP0     OpenImages    1024   682    
 4488     7fbb396877dec95a             QP0     OpenImages    1024   768    
 4489     6d6d944d33fdd7c0             QP0     OpenImages    1024   768    
 4490     339b6ffa373c3368             QP0     OpenImages    1024   577    
 4491     4427b53f2c6a7d7d             QP0     OpenImages    1024   1024   
 4492     d565711b6ac198ae             QP0     OpenImages    1024   683    
 4493     c640424ecb2a3a85             QP0     OpenImages    1024   768    
 4494     4423bc3fc1f1ea56             QP0     OpenImages    1024   683    
 4495     1b25a4529e193b65             QP0     OpenImages    1024   768    
 4496     169795b5dffa3dc6             QP0     OpenImages    1024   683    
 4497     f9dbf410c0df3d1d             QP0     OpenImages    1024   683    
 4498     06a4a9b49707a673             QP0     OpenImages    1024   768    
 4499     643c3cc1a4e85db2             QP0     OpenImages    1024   768    
 4500     f3c62d8675de6933             QP0     OpenImages    768    1024   
 4501     711f4bda960e3983             QP0     OpenImages    683    1024   
 4502     cc80958ea71d6c83             QP0     OpenImages    1024   680    
 4503     214bc9ad81f553d6             QP0     OpenImages    1024   1024   
 4504     67038e968f9c58e3             QP0     OpenImages    1014   1024   
 4505     453f8464c9d91659             QP0     OpenImages    768    1024   
 4506     cbcf014af206cd0a             QP0     OpenImages    1024   685    
 4507     ee705f9160a0a200             QP0     OpenImages    1024   683    
 4508     9ead9c82bc0529c5             QP0     OpenImages    1024   682    
 4509     494e6920449b08bb             QP0     OpenImages    768    768    
 4510     3fde7fe50d351f9e             QP0     OpenImages    1024   683    
 4511     263784cf4057af29             QP0     OpenImages    1024   1024   
 4512     d0f4244d04835dc4             QP0     OpenImages    1024   683    
 4513     d0bbfdd40af35fcc             QP0     OpenImages    863    1024   
 4514     e75ba88606624cfc             QP0     OpenImages    1024   1024   
 4515     0d2499965043fdf6             QP0     OpenImages    1024   461    
 4516     34af2d63ec69261a             QP0     OpenImages    1024   768    
 4517     778e5b27840e684f             QP0     OpenImages    1024   768    
 4518     64342bfa9f1f2004             QP0     OpenImages    1024   685    
 4519     21269201fec8c14b             QP0     OpenImages    1024   683    
 4520     56fd536256dae19b             QP0     OpenImages    683    1024   
 4521     83dca34c4f8c2955             QP0     OpenImages    1024   768    
 4522     4d3ae29f88a99c80             QP0     OpenImages    1024   844    
 4523     a3e5708b3b7794c1             QP0     OpenImages    683    1024   
 4524     3ecc39c24fe3d233             QP0     OpenImages    1024   686    
 4525     f24ca937211d91af             QP0     OpenImages    768    1024   
 4526     dfaeaa87808dea82             QP0     OpenImages    1024   576    
 4527     0a13af7ca7eff032             QP0     OpenImages    1024   683    
 4528     2f9f635834d57175             QP0     OpenImages    678    1024   
 4529     f36b098e3f8625f2             QP0     OpenImages    1024   920    
 4530     f539d4ea668903f4             QP0     OpenImages    1024   652    
 4531     11cb313a94a5dd6c             QP0     OpenImages    768    1024   
 4532     82ec287514404742             QP0     OpenImages    1024   683    
 4533     39d4571c699674a4             QP0     OpenImages    1024   599    
 4534     853f794388a9801a             QP0     OpenImages    1024   1024   
 4535     ce54068edcf6f42f             QP0     OpenImages    1024   683    
 4536     9fd3e2ed1ae7a13d             QP0     OpenImages    983    768    
 4537     fe4310c12faf75de             QP0     OpenImages    1024   768    
 4538     78dc9ea17e259573             QP0     OpenImages    1024   682    
 4539     06e90333a82a8361             QP0     OpenImages    1024   683    
 4540     906561029b0a6d59             QP0     OpenImages    1024   768    
 4541     745bacb176d4bf32             QP0     OpenImages    915    1024   
 4542     22ed2f99582e1391             QP0     OpenImages    1024   768    
 4543     3ab75596a786ae59             QP0     OpenImages    1024   768    
 4544     c959b01ccc0bc2df             QP0     OpenImages    686    1024   
 4545     897d4dbbb2b6e4a1             QP0     OpenImages    1024   765    
 4546     5ddad707289127a7             QP0     OpenImages    1024   1024   
 4547     d1cac022e90206b2             QP0     OpenImages    1024   680    
 4548     b8d6dcbc1ee43a28             QP0     OpenImages    1024   787    
 4549     14162e34dde5654c             QP0     OpenImages    1024   768    
 4550     b9cb82036f616d0f             QP0     OpenImages    1024   1024   
 4551     d10865a95e7a1aa3             QP0     OpenImages    1024   768    
 4552     2ff8bd6655f80049             QP0     OpenImages    1024   768    
 4553     dbd60f98fb316c4e             QP0     OpenImages    1024   768    
 4554     85412d5384351890             QP0     OpenImages    1024   683    
 4555     d20ebfb4bcb97cbe             QP0     OpenImages    1024   1024   
 4556     5d827ffd2c956a34             QP0     OpenImages    1024   750    
 4557     8a1ec7f57a8e8336             QP0     OpenImages    1024   768    
 4558     7f8d11bb86923315             QP0     OpenImages    1024   768    
 4559     7d7ed11c2cf4c3fc             QP0     OpenImages    1024   681    
 4560     2b3f752d363cb02a             QP0     OpenImages    1024   1024   
 4561     a057f34fdbf441d5             QP0     OpenImages    768    1024   
 4562     62c3a0c8ce3a6ac6             QP0     OpenImages    803    1024   
 4563     3d7fe9402a00086b             QP0     OpenImages    1024   852    
 4564     9ad69f63471920c5             QP0     OpenImages    683    1024   
 4565     115ca6aa3522da5a             QP0     OpenImages    768    1024   
 4566     d64381fb5ba04279             QP0     OpenImages    1024   768    
 4567     63f7e34bb9b963a8             QP0     OpenImages    1024   683    
 4568     31128c23066173b7             QP0     OpenImages    1024   1024   
 4569     ade90bb611fe280b             QP0     OpenImages    1024   765    
 4570     c52da6fdcdb2fed9             QP0     OpenImages    1024   768    
 4571     9f1544f451a5422c             QP0     OpenImages    1024   650    
 4572     9af0189643f1d6b8             QP0     OpenImages    1024   1024   
 4573     edca6e493d4d80d1             QP0     OpenImages    1024   768    
 4574     719ab503b7d3bb76             QP0     OpenImages    1024   576    
 4575     964093a385a78af5             QP0     OpenImages    1024   683    
 4576     3ec661030be3d248             QP0     OpenImages    1024   683    
 4577     26ad15f7c8fa32c1             QP0     OpenImages    1024   903    
 4578     5c8c9c8e4856182d             QP0     OpenImages    1024   678    
 4579     df6790f8fd32daac             QP0     OpenImages    1024   656    
 4580     47f64ed1eb46cbee             QP0     OpenImages    1024   768    
 4581     afea620099754710             QP0     OpenImages    1024   768    
 4582     3048d41cb7f55565             QP0     OpenImages    1024   768    
 4583     8242fc9ad687873b             QP0     OpenImages    1024   595    
 4584     d601c5019b759505             QP0     OpenImages    1024   683    
 4585     e03a7f861b5ad616             QP0     OpenImages    681    1024   
 4586     54d427414623af86             QP0     OpenImages    1024   711    
 4587     6d1d5e88deda06ed             QP0     OpenImages    1024   683    
 4588     dfbb92ef729ab632             QP0     OpenImages    1024   768    
 4589     245ff50ee6d604fa             QP0     OpenImages    1024   683    
 4590     23f65db101f33e89             QP0     OpenImages    1024   685    
 4591     db9dfdfc6f2e8989             QP0     OpenImages    1024   688    
 4592     07080581c9f69bf9             QP0     OpenImages    1024   685    
 4593     519dd8c6379bda4e             QP0     OpenImages    1024   768    
 4594     92c9a8c0ab4bea38             QP0     OpenImages    1024   683    
 4595     5ebc24440577ecc4             QP0     OpenImages    1024   576    
 4596     a5a56ec06900ac93             QP0     OpenImages    1024   684    
 4597     e025ac134371043b             QP0     OpenImages    1024   678    
 4598     7fa10463a405149b             QP0     OpenImages    1024   768    
 4599     e1cd5c924f8d337b             QP0     OpenImages    1024   1017   
 4600     5aa8658b290c02f1             QP0     OpenImages    1024   768    
 4601     52d9e0ec3517761f             QP0     OpenImages    1024   1024   
 4602     ad12eb32ec519126             QP0     OpenImages    768    1024   
 4603     4010d2b7ce48b6c1             QP0     OpenImages    1024   768    
 4604     7d3843042a58db94             QP0     OpenImages    1024   685    
 4605     218fd63442dff679             QP0     OpenImages    1024   768    
 4606     5cbd93b52ca7e949             QP0     OpenImages    1024   877    
 4607     4a3e33610182a969             QP0     OpenImages    1024   681    
 4608     3fe496cef1e8b7ad             QP0     OpenImages    1024   768    
 4609     3dc8229f09d0c6cc             QP0     OpenImages    1024   1024   
 4610     439620894420a325             QP0     OpenImages    682    1024   
 4611     30ffde725ba6f072             QP0     OpenImages    1024   682    
 4612     874f0a9275b8ed9b             QP0     OpenImages    1024   576    
 4613     14e4a032f49301f5             QP0     OpenImages    683    1024   
 4614     ad25106caa11aab6             QP0     OpenImages    1024   768    
 4615     01b4f093f795747b             QP0     OpenImages    684    1024   
 4616     57fe34bd4e65609c             QP0     OpenImages    768    1024   
 4617     99d4c191a59ff4bc             QP0     OpenImages    1024   914    
 4618     ed37c41b16636962             QP0     OpenImages    1024   683    
 4619     74c57d612920e4d2             QP0     OpenImages    1024   681    
 4620     aed1e7d62b5e0dc6             QP0     OpenImages    1024   768    
 4621     2e2af311168f3bf9             QP0     OpenImages    1024   711    
 4622     54deb55282cd961c             QP0     OpenImages    1024   683    
 4623     ccbbb3175f571466             QP0     OpenImages    1024   768    
 4624     2efcdc1cb1c8fe09             QP0     OpenImages    1024   682    
 4625     226a2d99502cbd32             QP0     OpenImages    1024   694    
 4626     aa8e2b1c612805d3             QP0     OpenImages    1024   683    
 4627     6734c320b449681f             QP0     OpenImages    683    1024   
 4628     6c31d5bcb959b572             QP0     OpenImages    1024   856    
 4629     db7e0055d2a520c5             QP0     OpenImages    1024   680    
 4630     a3ff9a2f03ee6f85             QP0     OpenImages    1024   685    
 4631     52947a493071fb81             QP0     OpenImages    1024   768    
 4632     7fa8b4a5f88946e4             QP0     OpenImages    768    1024   
 4633     ab54b2e75b2a19c0             QP0     OpenImages    1024   819    
 4634     91291114622efdc7             QP0     OpenImages    1024   1024   
 4635     d973420311b00730             QP0     OpenImages    385    1024   
 4636     992a9be101bace8c             QP0     OpenImages    1024   478    
 4637     73f47939bf40f033             QP0     OpenImages    1024   768    
 4638     fcd864bc7b84a7cd             QP0     OpenImages    1024   768    
 4639     7d56049eb3de444a             QP0     OpenImages    1024   683    
 4640     465f53e65089856c             QP0     OpenImages    1024   768    
 4641     a8260a5227c4858b             QP0     OpenImages    1024   683    
 4642     29d0801fa64c0ebb             QP0     OpenImages    1024   683    
 4643     0c39de851b8c906a             QP0     OpenImages    1024   1024   
 4644     d8cac8b54e9fa89c             QP0     OpenImages    1024   768    
 4645     7a51c83573a9ab20             QP0     OpenImages    1024   681    
 4646     89ff38a1cb1534a1             QP0     OpenImages    1024   768    
 4647     fb70753a89eeaae2             QP0     OpenImages    1024   1024   
 4648     5563db1876d09f57             QP0     OpenImages    683    1024   
 4649     253fbd73845dcc33             QP0     OpenImages    1024   766    
 4650     0ad7632a3a459549             QP0     OpenImages    1024   763    
 4651     81574c970805e79e             QP0     OpenImages    1024   683    
 4652     5dd747ff8c8178a6             QP0     OpenImages    680    1024   
 4653     8f82fbb148cbb7b4             QP0     OpenImages    1024   683    
 4654     afb1863bd83788e8             QP0     OpenImages    1024   768    
 4655     daefb1511511f2a3             QP0     OpenImages    1024   682    
 4656     b59436505aa102e8             QP0     OpenImages    1024   768    
 4657     4aa41977cb5e31c7             QP0     OpenImages    1024   881    
 4658     efce0514fcbe6356             QP0     OpenImages    1024   768    
 4659     8d7d98ee9e08e741             QP0     OpenImages    1024   656    
 4660     4151802921f917c1             QP0     OpenImages    1024   575    
 4661     2530c0af68019228             QP0     OpenImages    1024   732    
 4662     f3587ef68990b0bb             QP0     OpenImages    1024   671    
 4663     40c3540c8c703e75             QP0     OpenImages    1024   682    
 4664     8b3e7c39dd410eaa             QP0     OpenImages    1024   732    
 4665     1433e4c6327f048f             QP0     OpenImages    1024   682    
 4666     f902f43b379d268c             QP0     OpenImages    1024   737    
 4667     8df7721844b34528             QP0     OpenImages    1024   765    
 4668     079d8c5ffa005443             QP0     OpenImages    1024   768    
 4669     6a35d70eeafaac19             QP0     OpenImages    1024   768    
 4670     5a44ac2b3f074d53             QP0     OpenImages    1024   768    
 4671     0b5b9dc7c5f88bff             QP0     OpenImages    1024   768    
 4672     2b2a3421dbd23389             QP0     OpenImages    835    1024   
 4673     5a2ca3f1777ef444             QP0     OpenImages    1024   680    
 4674     8683df3f29d61bf2             QP0     OpenImages    768    1024   
 4675     a7ca89a923ab15da             QP0     OpenImages    1024   576    
 4676     c3b7b259188f3f88             QP0     OpenImages    768    1024   
 4677     56edca70ada508f1             QP0     OpenImages    1024   683    
 4678     a2b0b8afdb91a601             QP0     OpenImages    1024   675    
 4679     3eecc3ae67fdeec0             QP0     OpenImages    1024   1018   
 4680     0447d80c8ce6fa36             QP0     OpenImages    1024   768    
 4681     5c7c02ea2b523938             QP0     OpenImages    1024   768    
 4682     916f3e4bec80cac6             QP0     OpenImages    1024   949    
 4683     38166c1996e40c1a             QP0     OpenImages    768    1024   
 4684     381c6df321861624             QP0     OpenImages    1024   614    
 4685     99572a40f5bddc95             QP0     OpenImages    1024   576    
 4686     8f459c989ec5bfa6             QP0     OpenImages    1024   1024   
 4687     13c9662c4eb4634a             QP0     OpenImages    1024   678    
 4688     8b3cbd186fbe298e             QP0     OpenImages    1024   683    
 4689     deef6ea77bdb97e9             QP0     OpenImages    1024   768    
 4690     d4e085e2c1f5304c             QP0     OpenImages    1024   735    
 4691     3154dd589b367318             QP0     OpenImages    1024   680    
 4692     f310962552f623a2             QP0     OpenImages    1024   683    
 4693     33975be2bc5080a2             QP0     OpenImages    1024   678    
 4694     b2d9f62471971548             QP0     OpenImages    1024   683    
 4695     9e65ecd18cb2be06             QP0     OpenImages    1024   1024   
 4696     cccd58f60624eaa2             QP0     OpenImages    1024   652    
 4697     82a697d0de57ea28             QP0     OpenImages    1024   683    
 4698     cf236bb2bb332d07             QP0     OpenImages    1024   768    
 4699     a4c26e024dd03278             QP0     OpenImages    1024   560    
 4700     66889c8307d49bc6             QP0     OpenImages    1024   634    
 4701     4fa64ef44dee440f             QP0     OpenImages    1024   683    
 4702     8b539a829ff81f3d             QP0     OpenImages    1024   768    
 4703     07afd11f77320e1d             QP0     OpenImages    1024   680    
 4704     aca8821ff0368720             QP0     OpenImages    1024   768    
 4705     9e525d25b1f5fca7             QP0     OpenImages    734    1024   
 4706     b8c0e22e3ee4fcdd             QP0     OpenImages    1024   680    
 4707     e3ffa4c868b11b15             QP0     OpenImages    1024   614    
 4708     213be9690d212bb5             QP0     OpenImages    1024   683    
 4709     1d27557a986b570a             QP0     OpenImages    1024   1024   
 4710     6b65bc2ac0f60e10             QP0     OpenImages    1024   768    
 4711     aca6645d590aa23f             QP0     OpenImages    1024   672    
 4712     c2194e65f5a3c4fa             QP0     OpenImages    1024   683    
 4713     67bb81df42352db9             QP0     OpenImages    1024   768    
 4714     0ff2a9e5ed288222             QP0     OpenImages    1024   768    
 4715     f57647df8e832e6f             QP0     OpenImages    1024   768    
 4716     1cc968372ac03d88             QP0     OpenImages    1024   924    
 4717     0d1c49afcf00e948             QP0     OpenImages    1024   765    
 4718     ff0a5408ed87f654             QP0     OpenImages    1024   683    
 4719     d3c50a7279bf6739             QP0     OpenImages    1024   768    
 4720     09625dc24eb205b4             QP0     OpenImages    1024   683    
 4721     4095342ce3afc36f             QP0     OpenImages    1024   768    
 4722     93a65ad209801d34             QP0     OpenImages    1024   1024   
 4723     e30a9aa6cb9db693             QP0     OpenImages    1024   576    
